Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Grade,Final_Score,Hours_Bucket,Anxiety_Bucket,Study_Efficiency,Academic_Risk_Index,Engagement_Index,Wellness_Score,Learning_Efficiency
STU07622,19,Male,4.45,87.1,8.1,2.7,4.4,2.05,No,Online,Poor,Poor,No,1,High,5.9,B,79.43,4-6,High (5-7),3.87595,0.23333333333333428,58.19,49.8,1.6893518518518515
STU07623,19,Female,5.52,87.3,5.3,3.3,5.3,2.8,No,Offline,Good,Good,Yes,2,Middle,5.4,A,94.4,4-6,High (5-7),4.81896,-0.9333333333333327,79.48,20.299999999999997,2.453333333333333
STU07624,18,Female,3.77,89.8,7.1,8.6,6.9,1.86,No,Offline,Good,Good,No,0,High,6.7,D,54.19,2-4,High (5-7),3.38546,3.680000000000001,47.230000000000004,7.899999999999999,0.887620253164557
STU07625,22,Male,2.97,78.3,6.6,3.0,5.1,3.05,Yes,Hybrid,Average,Good,No,2,High,4.5,B,83.85,2-4,Moderate (3-5),2.32551,-1.8999999999999995,60.230000000000004,37.5,1.485
STU07626,18,Male,4.1,64.1,7.8,6.3,5.8,2.48,No,Online,Average,Excellent,Yes,2,High,4.2,B,79.34,4-6,Moderate (3-5),2.6280999999999994,0.4733333333333336,65.94,33.9,1.4952941176470587
STU07627,24,Female,4.59,70.9,7.9,5.2,2.6,1.91,No,Online,Good,Excellent,Yes,2,High,4.9,B,75.4,4-6,Moderate (3-5),3.2543100000000003,0.41333333333333355,70.13,38.3,2.43525
STU07628,22,Male,7.15,89.9,5.7,7.7,5.0,3.38,No,Offline,Average,Excellent,Yes,2,Middle,5.5,A,94.36,6-8,High (5-7),6.42785,-0.6933333333333334,85.41,2.0,4.027833333333334
STU07629,21,Male,4.22,77.0,5.6,6.4,5.8,3.1,Yes,Offline,Average,Excellent,No,0,Low,5.2,C,64.78,4-6,High (5-7),3.2494,-0.39999999999999947,43.46,8.399999999999999,1.9238235294117647
STU07630,18,Female,0.81,94.1,9.3,6.2,2.7,2.76,No,Hybrid,Good,Good,Yes,2,Middle,5.7,B,78.78,0-2,High (5-7),0.76221,-0.6533333333333324,68.07000000000001,44.9,0.6042162162162161
STU07631,18,Male,9.43,89.7,3.8000000000000007,4.9,5.3,3.09,No,Offline,Average,Excellent,Yes,2,High,2.7,A,97.5,8-12,Low (1-3),8.45871,-1.88,92.17,5.400000000000006,4.625190476190475
STU07632,18,Male,7.45,76.2,8.8,5.2,5.4,2.66,No,Hybrid,Poor,Excellent,Yes,2,High,5.4,A,92.49,6-8,High (5-7),5.6769,0.013333333333332753,80.83000000000001,45.8,3.09640625
STU07633,23,Male,6.21,93.0,8.0,2.9,3.5,2.79,No,Hybrid,Good,Good,Yes,3,Middle,4.6,A,93.8,6-8,Moderate (3-5),5.7753000000000005,-1.9133333333333336,93.83,51.7,3.8502
STU07634,20,Female,5.99,56.4,8.9,5.0,3.9,3.28,Yes,Online,Poor,Poor,Yes,1,Low,5.7,A,86.54,4-6,High (5-7),3.37836,-1.6933333333333334,58.53,46.9,4.009632653061224
STU07635,18,Male,5.11,89.7,4.3,3.5,6.1,2.61,No,Hybrid,Average,Poor,No,3,Middle,7.2,B,84.4,4-6,Very High (7-10),4.583670000000001,0.379999999999999,81.21,3.8999999999999986,1.8784647887323944
STU07636,24,Male,8.55,85.6,4.1,5.0,4.7,3.22,Yes,Hybrid,Average,Excellent,No,2,Middle,1.0,A,92.57,8-12,Low (1-3),7.3188,-2.873333333333334,79.89,13.0,4.83
STU07637,17,Male,2.59,78.2,6.6,6.5,3.7,3.26,Yes,Hybrid,Average,Good,Yes,1,Low,7.0,C,62.08,2-4,High (5-7),2.02538,-0.7866666666666662,57.05,12.5,1.7964680851063826
STU07638,17,Female,6.54,73.1,6.2,5.1,2.1,3.33,No,Offline,Average,Excellent,No,2,High,4.1,A,99.63,6-8,Moderate (3-5),4.78074,-2.893333333333334,68.86,24.200000000000003,7.025225806451613
STU07639,22,Male,6.56,71.7,8.2,2.5,3.1,3.09,Yes,Hybrid,Poor,Average,No,3,Middle,4.7,A,89.43,6-8,Moderate (3-5),4.70352,-2.746666666666666,78.36000000000001,55.4,4.944
STU07640,21,Male,9.82,71.1,6.9,3.6,5.2,2.53,No,Offline,Good,Average,No,3,Middle,4.1,A,93.42,8-12,Moderate (3-5),6.9820199999999994,-0.7599999999999998,87.9,38.7,4.007193548387097
STU07641,20,Female,4.87,82.2,6.6,3.7,5.5,2.76,Yes,Hybrid,Poor,Good,No,2,Low,4.4,A,89.84,4-6,Moderate (3-5),4.00314,-0.9866666666666655,67.49000000000001,34.3,2.067876923076923
STU07642,23,Female,8.13,77.7,5.0,3.5,4.5,3.6,No,Online,Poor,Excellent,No,4,High,4.2,A,95.26,8-12,Moderate (3-5),6.317010000000001,-3.1333333333333337,95.47,19.9,5.3214545454545465
STU07643,22,Male,5.92,71.9,7.6,6.8,3.9,2.67,No,Online,Average,Poor,No,0,Middle,5.9,B,81.8,4-6,High (5-7),4.256480000000001,0.19333333333333247,46.52,24.299999999999997,3.225795918367347
STU07644,17,Male,3.05,73.1,7.4,1.0,2.0,3.78,Yes,Hybrid,Good,Excellent,No,4,Middle,4.7,A,98.01,2-4,Moderate (3-5),2.2295499999999997,-4.993333333333332,78.38999999999999,54.9,3.8429999999999995
STU07645,20,Female,2.83,87.6,6.9,8.0,3.1,2.68,No,Offline,Poor,Good,Yes,2,Middle,5.7,C,64.28,2-4,High (5-7),2.4790799999999997,0.2400000000000002,71.53,11.899999999999999,1.8498536585365857
STU07646,20,Female,7.47,80.5,7.6,3.5,4.2,2.42,Yes,Online,Good,Average,Yes,0,Low,3.4,A,94.48,6-8,Moderate (3-5),6.01335,-1.1399999999999992,62.61,48.3,3.4764230769230764
STU07647,21,Male,2.67,75.3,6.5,5.8,2.5,3.5,No,Online,Average,Average,Yes,2,High,4.9,B,77.28,2-4,Moderate (3-5),2.01051,-2.6000000000000005,66.13000000000001,21.299999999999997,2.6699999999999995
STU07648,24,Male,4.47,92.1,6.4,5.9,0.9,3.09,No,Offline,Poor,Poor,No,3,High,3.1,A,94.45,4-6,Moderate (3-5),4.11687,-2.8799999999999994,80.25,25.2,7.269631578947368
STU07649,20,Male,8.43,85.4,7.3,2.4,1.8,2.84,Yes,Offline,Average,Poor,Yes,3,High,6.2,A,96.34,8-12,High (5-7),7.19922,-2.213333333333333,97.44999999999999,42.4,8.550428571428572
STU07650,18,Male,3.14,74.7,5.5,6.7,4.1,4.0,No,Offline,Good,Good,No,0,Low,2.3,A,87.11,2-4,Low (1-3),2.34558,-3.6333333333333337,39.300000000000004,14.600000000000001,2.462745098039216
STU07651,20,Female,6.21,88.6,7.8,3.5,3.9,2.7,No,Offline,Good,Poor,Yes,3,Low,5.3,A,87.39,6-8,High (5-7),5.502059999999999,-1.166666666666667,92.07,44.6,3.421836734693877
STU07652,21,Male,8.99,74.0,5.5,6.2,4.2,2.4,No,Hybrid,Good,Average,No,3,Middle,5.0,A,91.88,8-12,Moderate (3-5),6.6526000000000005,0.33333333333333304,86.57,9.0,4.149230769230769
STU07653,22,Female,8.18,79.2,8.4,4.6,6.5,2.43,Yes,Online,Poor,Excellent,Yes,1,Low,3.9,B,79.43,8-12,Moderate (3-5),6.47856,0.13999999999999968,74.22,49.3,2.6503200000000002
STU07654,21,Female,6.66,87.6,6.0,3.6,2.6,3.12,No,Offline,Average,Good,No,3,High,4.0,A,96.3,6-8,Moderate (3-5),5.83416,-2.8400000000000003,85.02,30.0,5.771999999999999
STU07655,23,Male,3.59,87.5,4.1,9.3,4.9,3.19,No,Online,Poor,Good,No,0,Middle,8.3,D,53.84,2-4,Very High (7-10),3.14125,1.12,45.769999999999996,-30.400000000000002,1.9410338983050845
STU07656,21,Male,8.74,74.6,8.2,6.3,3.8,2.97,No,Offline,Good,Average,Yes,3,Middle,3.8,A,85.14,8-12,Moderate (3-5),6.52004,-1.3066666666666675,94.06,39.1,5.407875000000001
STU07657,17,Female,6.09,94.6,6.3,1.1,3.4,2.97,Yes,Online,Average,Excellent,Yes,2,Low,6.1,A,88.68,6-8,High (5-7),5.761139999999999,-2.406666666666667,84.11,39.2,4.1107499999999995
STU07658,18,Male,5.19,87.7,6.0,4.9,5.3,3.43,No,Offline,Average,Excellent,No,2,High,5.4,A,93.72,4-6,High (5-7),4.55163,-1.6600000000000001,70.65,19.299999999999997,2.825666666666667
STU07659,24,Female,2.88,87.2,6.0,2.3,4.6,2.68,No,Online,Average,Good,Yes,1,High,4.1,B,72.34,2-4,Moderate (3-5),2.51136,-1.6933333333333338,61.52,36.2,1.3782857142857143
STU07660,17,Non-Binary,0.7,82.3,5.8,4.9,2.0,3.18,No,Hybrid,Good,Excellent,No,0,Low,3.0,B,79.9,0-2,Low (1-3),0.5761,-3.06,35.02,24.5,0.742
STU07661,22,Male,5.85,77.5,6.7,8.9,1.6,3.02,Yes,Offline,Average,Excellent,No,2,Middle,4.2,A,90.85,4-6,Moderate (3-5),4.5337499999999995,-1.1399999999999997,68.55,9.899999999999999,6.794999999999999
STU07662,19,Male,4.15,78.3,8.2,5.2,3.9,2.99,No,Hybrid,Good,Good,No,2,Middle,2.4,A,86.64,4-6,Low (1-3),3.24945,-2.146666666666667,63.77,48.8,2.53234693877551
STU07663,22,Male,1.62,96.4,7.5,1.4,3.4,3.0,Yes,Offline,Poor,Good,No,3,Middle,1.0,A,87.42,0-2,Low (1-3),1.5616800000000002,-4.066666666666666,73.42,65.0,1.1045454545454545
STU07664,18,Female,6.89,85.1,6.1,6.1,2.8,2.16,No,Online,Average,Average,No,3,High,2.9,A,95.82,6-8,Low (1-3),5.86339,-0.3866666666666667,84.71,21.8,3.9164210526315792
STU07665,20,Female,5.57,75.3,9.8,6.8,4.2,2.41,No,Offline,Average,Average,No,0,Middle,8.1,B,77.87,4-6,Very High (7-10),4.19421,1.546666666666666,46.83,39.7,2.5814807692307693
STU07666,21,Female,3.84,79.0,7.6,1.8,4.8,2.96,No,Offline,Poor,Poor,No,3,High,4.0,B,80.59,2-4,Moderate (3-5),3.0336,-2.3866666666666667,73.12,55.0,1.9597241379310344
STU07667,19,Female,4.24,68.7,6.7,3.5,5.7,2.86,Yes,Hybrid,Average,Poor,Yes,3,High,5.2,B,81.17,4-6,High (5-7),2.9128800000000004,-0.9199999999999999,78.2,33.9,1.809910447761194
STU07668,18,Male,6.19,76.4,5.8,7.2,4.0,2.73,No,Offline,Poor,Average,Yes,1,High,6.4,C,69.11,6-8,High (5-7),4.72916,0.4066666666666672,67.13,2.799999999999997,3.3797400000000004
STU07669,17,Female,6.12,58.5,9.1,6.5,3.8,1.94,No,Offline,Poor,Excellent,Yes,1,Middle,4.8,B,76.93,6-8,Moderate (3-5),3.5802,1.1533333333333342,59.760000000000005,44.1,2.4735
STU07670,21,Female,3.25,63.0,6.1,1.0,3.9,3.07,No,Offline,Poor,Average,No,1,High,4.6,B,73.46,2-4,Moderate (3-5),2.0475,-2.973333333333333,44.95,42.2,2.036224489795918
STU07671,22,Female,6.92,71.8,8.0,5.4,1.9,2.72,No,Offline,Poor,Excellent,Yes,2,Middle,5.4,A,96.03,6-8,High (5-7),4.96856,-1.206666666666667,77.47999999999999,36.8,6.490482758620691
STU07672,17,Male,4.69,100.0,6.5,5.0,3.0,2.06,Yes,Hybrid,Good,Good,No,2,Low,3.8,A,93.4,4-6,Moderate (3-5),4.69,-0.18666666666666654,74.07,28.6,2.41535
STU07673,18,Female,3.05,79.0,6.0,4.7,4.4,3.87,No,Hybrid,Poor,Average,Yes,2,Middle,3.5,A,95.9,2-4,Moderate (3-5),2.4095,-3.54,68.75,26.0,2.185833333333333
STU07674,18,Female,4.82,84.8,5.7,7.3,4.7,3.58,Yes,Offline,Average,Good,No,1,Middle,5.8,B,80.88,4-6,High (5-7),4.08736,-1.2266666666666666,58.38,3.1000000000000014,3.0272982456140354
STU07675,22,Female,5.15,75.2,7.7,2.2,5.0,3.14,Yes,Offline,Average,Average,Yes,3,High,2.7,A,86.38,4-6,Low (1-3),3.8728000000000002,-2.98,83.53,57.9,2.695166666666667
STU07676,19,Female,7.43,100.0,8.8,5.8,3.8,2.9,Yes,Online,Average,Excellent,Yes,3,Middle,1.5,A,99.78,6-8,Low (1-3),7.43,-2.1,100.28999999999999,54.5,4.488958333333333
STU07677,22,Female,6.45,86.9,8.4,7.6,4.5,2.27,No,Online,Good,Excellent,Yes,1,Low,1.5,A,91.13,6-8,Low (1-3),5.605050000000001,-0.006666666666666821,72.11000000000001,41.5,2.6620909090909093
STU07678,20,Female,0.56,75.0,8.5,6.3,5.0,3.66,No,Online,Poor,Poor,Yes,1,Middle,6.9,C,59.06,0-2,High (5-7),0.42000000000000004,-1.2533333333333339,49.68,32.8,0.34160000000000007
STU07679,17,Female,2.6,76.2,6.9,6.6,4.6,3.68,No,Online,Poor,Excellent,No,1,High,5.6,C,61.82,2-4,High (5-7),1.9812,-1.7600000000000016,48.28,19.200000000000003,1.7085714285714289
STU07680,19,Female,6.67,80.2,8.3,1.6,4.7,2.02,No,Hybrid,Average,Good,No,2,High,4.7,A,97.61,6-8,Moderate (3-5),5.349340000000001,-0.3733333333333335,72.09,60.9,2.363754385964912
STU07681,21,Male,5.63,70.1,8.1,6.5,4.5,2.74,No,Online,Poor,Poor,Yes,3,Middle,4.1,A,89.74,4-6,Moderate (3-5),3.94663,-0.4466666666666672,82.92999999999999,36.2,2.804763636363637
STU07682,23,Male,3.14,77.8,8.2,5.3,3.4,2.8,No,Hybrid,Poor,Good,No,2,Low,1.8,A,92.28,2-4,Low (1-3),2.44292,-2.0999999999999996,60.540000000000006,50.1,1.998181818181818
STU07683,20,Male,4.05,84.7,5.4,6.4,4.6,2.68,No,Hybrid,Average,Good,Yes,1,Low,4.4,B,75.45,4-6,Moderate (3-5),3.43035,-0.22666666666666657,64.03,8.799999999999999,1.9382142857142861
STU07684,19,Female,8.32,65.1,5.2,5.3,3.4,2.59,Yes,Offline,Good,Average,Yes,2,Middle,5.1,A,93.56,8-12,High (5-7),5.41632,-0.5800000000000001,79.0,10.200000000000001,4.897454545454545
STU07685,23,Female,0.3,92.3,7.8,3.9,1.8,2.65,No,Offline,Average,Good,No,2,High,4.6,B,74.58,0-2,Moderate (3-5),0.2769,-1.8666666666666663,57.82,44.7,0.2839285714285714
STU07686,23,Non-Binary,7.58,92.4,5.0,5.3,3.3,2.82,No,Offline,Average,Poor,Yes,2,High,5.9,A,88.17,6-8,High (5-7),7.003920000000001,-0.8066666666666666,87.70000000000002,5.799999999999997,4.97106976744186
STU07687,17,Male,7.23,81.7,6.5,4.9,5.3,3.64,No,Offline,Average,Good,No,2,High,3.6,A,86.19,6-8,Moderate (3-5),5.906910000000001,-2.6799999999999997,74.37,29.7,4.177333333333334
STU07688,18,Male,3.87,86.8,7.5,6.4,3.5,2.57,No,Hybrid,Average,Poor,No,2,Middle,6.6,C,67.07,2-4,High (5-7),3.35916,0.3600000000000003,66.33,23.200000000000003,2.2102
STU07689,21,Male,4.53,82.8,7.8,5.2,6.8,3.7,No,Online,Average,Excellent,Yes,1,High,1.0,A,94.64,4-6,Low (1-3),3.75084,-3.0666666666666673,64.71,49.0,2.1488461538461543
STU07690,22,Male,5.81,74.9,8.4,5.0,2.0,2.98,Yes,Online,Average,Good,No,1,Middle,3.7,A,89.34,4-6,Moderate (3-5),4.3516900000000005,-2.3933333333333335,57.39000000000001,47.9,5.771266666666666
STU07691,17,Female,5.24,88.8,8.2,3.5,2.8,3.43,No,Online,Average,Average,Yes,3,Low,2.8,A,99.21,4-6,Low (1-3),4.65312,-3.826666666666667,89.24000000000001,56.1,4.729789473684211
STU07692,20,Male,5.92,82.9,7.0,3.3,6.4,2.94,No,Hybrid,Average,Average,No,4,High,2.1,A,86.48,4-6,Low (1-3),4.90768,-1.9466666666666663,90.91999999999999,47.2,2.3519999999999994
STU07693,24,Female,7.48,77.1,7.3,4.5,6.3,2.61,No,Hybrid,Average,Average,No,3,Low,5.6,A,90.98,6-8,High (5-7),5.76708,0.24666666666666615,83.28,33.7,2.674356164383562
STU07694,23,Female,3.8,67.0,8.7,3.1,5.4,2.96,No,Offline,Average,Good,No,3,Middle,4.3,B,71.36,2-4,Moderate (3-5),2.546,-1.6533333333333333,68.19999999999999,58.6,1.7574999999999998
STU07695,20,Male,5.07,75.1,5.4,6.0,4.8,3.01,No,Hybrid,Good,Poor,Yes,1,Middle,4.1,B,71.24,4-6,Moderate (3-5),3.8075699999999997,-1.0533333333333337,63.25,11.700000000000001,2.631155172413793
STU07696,23,Female,5.99,91.0,5.2,2.2,4.2,2.96,Yes,Online,Average,Excellent,Yes,2,Low,5.5,A,96.92,4-6,High (5-7),5.450900000000001,-1.9533333333333331,82.37,24.5,3.4096923076923074
STU07697,18,Male,4.2,87.0,6.7,1.0,1.8,2.84,No,Offline,Poor,Excellent,No,2,Low,4.2,A,90.84,4-6,Moderate (3-5),3.654,-3.3466666666666662,67.4,49.4,4.26
STU07698,24,Male,5.01,75.9,9.0,3.9,4.1,3.17,No,Offline,Average,Good,No,3,Middle,4.7,A,97.12,4-6,Moderate (3-5),3.80259,-2.1066666666666665,75.39,56.4,3.1140588235294118
STU07699,18,Female,8.0,93.7,8.9,5.4,3.7,3.02,Yes,Online,Poor,Average,No,1,High,1.0,A,99.54,6-8,Low (1-3),7.496,-2.673333333333333,71.48,59.0,5.140425531914893
STU07700,21,Female,0.96,77.9,8.5,4.1,4.8,2.94,No,Offline,Poor,Average,Yes,1,Low,4.4,A,87.05,0-2,Moderate (3-5),0.74784,-1.4466666666666663,52.040000000000006,51.3,0.4866206896551724
STU07701,22,Male,5.65,79.7,7.6,3.9,2.6,3.24,Yes,Offline,Average,Good,No,2,Middle,7.3,C,63.74,4-6,Very High (7-10),4.503050000000001,-1.8800000000000008,68.83000000000001,34.6,5.085
STU07702,21,Male,3.99,79.1,7.4,5.6,3.1,3.16,Yes,Offline,Average,Good,No,1,Middle,5.6,A,95.76,2-4,High (5-7),3.15609,-1.5533333333333337,53.61,29.200000000000003,3.0752195121951225
STU07703,18,Male,2.79,66.0,4.9,8.5,2.7,1.9,Yes,Online,Average,Good,Yes,0,Low,5.0,A,90.02,2-4,Moderate (3-5),1.8414000000000001,1.5999999999999996,42.77000000000001,-8.5,1.4327027027027026
STU07704,18,Male,4.61,83.9,7.5,3.9,3.6,2.82,No,Hybrid,Good,Good,No,2,Low,5.0,A,96.23,4-6,Moderate (3-5),3.8677900000000007,-1.4733333333333327,67.39,40.5,2.8261304347826086
STU07705,20,Non-Binary,5.82,89.2,6.9,7.3,2.1,2.79,No,Offline,Average,Average,Yes,2,Middle,3.5,A,98.32,4-6,Moderate (3-5),5.19144,-1.2800000000000002,81.14,22.0,5.2379999999999995
STU07706,18,Female,6.73,78.4,7.0,7.0,3.7,2.66,No,Offline,Average,Excellent,Yes,3,Middle,6.1,D,51.67,6-8,High (5-7),5.27632,0.28000000000000025,89.55,16.700000000000003,3.8088936170212766
STU07707,24,Male,3.54,100.0,8.0,3.9,4.5,2.76,No,Online,Poor,Poor,Yes,2,Middle,1.1,A,91.96,2-4,Low (1-3),3.54,-2.353333333333333,78.62,57.2,1.7764363636363634
STU07708,24,Female,6.38,67.7,9.3,4.9,4.8,3.65,No,Online,Good,Good,No,1,High,4.2,B,82.93,6-8,Moderate (3-5),4.31926,-2.666666666666666,56.22,55.9,4.015
STU07709,19,Male,7.99,82.5,8.4,2.2,3.4,2.9,Yes,Online,Poor,Good,No,3,Low,4.0,B,84.64,6-8,Moderate (3-5),6.59175,-2.6,86.97,61.0,5.266136363636363
STU07710,23,Male,5.44,77.6,8.6,7.3,3.9,3.07,Yes,Offline,Average,Poor,No,1,High,2.8,A,91.74,4-6,Low (1-3),4.221439999999999,-1.4733333333333327,57.36,41.1,3.408326530612245
STU07711,17,Female,6.53,86.2,7.7,2.0,2.7,3.12,Yes,Online,Poor,Good,Yes,2,Middle,3.3,B,73.52,6-8,Moderate (3-5),5.62886,-3.5733333333333337,82.07000000000001,57.1,5.506378378378378
STU07712,18,Female,6.02,81.7,8.5,4.0,4.2,2.53,Yes,Hybrid,Poor,Excellent,Yes,1,Middle,4.1,A,94.95,6-8,Moderate (3-5),4.91834,-0.9599999999999991,68.74,52.7,2.9289615384615377
STU07713,21,Female,6.41,85.0,6.9,4.2,5.6,3.27,Yes,Online,Good,Good,No,1,High,1.5,B,70.82,6-8,Low (1-3),5.4485,-2.773333333333333,63.230000000000004,43.5,3.1758636363636366
STU07714,22,Female,3.18,72.8,7.4,5.0,2.1,2.79,No,Hybrid,Average,Poor,No,1,Middle,3.0,A,91.4,2-4,Low (1-3),2.31504,-2.2133333333333334,48.660000000000004,40.0,2.862
STU07715,23,Female,7.53,84.2,7.4,3.1,4.9,3.76,No,Offline,Good,Average,No,2,Low,3.7,B,75.27,6-8,Moderate (3-5),6.340260000000001,-3.619999999999999,76.27,47.4,4.798779661016948
STU07716,23,Male,6.01,87.5,10.0,5.6,4.3,2.77,No,Online,Good,Average,Yes,1,Low,2.3,A,87.71,6-8,Low (1-3),5.25875,-1.4733333333333336,71.03,65.1,3.1410754716981133
STU07717,22,Female,8.77,78.8,4.4,3.1,2.0,2.7,Yes,Offline,Good,Average,No,4,High,2.7,A,98.38,8-12,Low (1-3),6.910759999999999,-2.8000000000000003,97.83,20.4,7.893000000000001
STU07718,22,Non-Binary,6.74,63.4,6.6,5.3,5.3,3.58,No,Hybrid,Average,Excellent,No,2,Low,3.8,A,93.26,6-8,Moderate (3-5),4.27316,-2.3600000000000003,65.58,28.1,3.830031746031746
STU07719,23,Male,3.34,63.7,6.4,3.7,2.0,3.4,No,Hybrid,Average,Good,No,2,Middle,2.2,A,96.92,2-4,Low (1-3),2.12758,-4.166666666666666,55.5,38.9,3.7853333333333334
STU07720,19,Female,7.44,69.3,6.6,7.3,3.6,1.93,No,Offline,Average,Average,No,1,Middle,4.5,B,82.42,6-8,Moderate (3-5),5.15592,1.2733333333333339,60.04,16.0,3.1215652173913044
STU07721,21,Female,7.86,79.8,7.4,5.5,5.7,2.93,No,Hybrid,Average,Excellent,No,0,Middle,4.4,A,90.65,6-8,Moderate (3-5),6.272279999999999,-0.6600000000000001,55.5,33.3,3.4372835820895524
STU07722,19,Male,7.23,65.6,7.8,4.9,4.3,3.44,Yes,Hybrid,Good,Good,No,2,High,5.5,A,85.08,6-8,High (5-7),4.7428799999999995,-1.9800000000000004,67.92999999999999,37.0,4.69267924528302
STU07723,18,Female,4.51,78.6,5.8,3.3,3.5,3.44,Yes,Offline,Average,Average,No,1,Middle,2.1,A,90.77,4-6,Low (1-3),3.5448599999999995,-3.913333333333333,54.97,35.2,3.4476444444444443
STU07724,17,Male,4.28,80.0,5.8,7.0,3.6,2.71,No,Online,Poor,Average,No,2,Middle,4.6,C,67.31,4-6,Moderate (3-5),3.4240000000000004,-0.3533333333333335,64.84,9.200000000000001,2.5214782608695656
STU07725,22,Female,7.82,68.8,7.8,6.3,3.8,2.89,No,Hybrid,Average,Average,Yes,2,Middle,4.6,A,94.63,6-8,Moderate (3-5),5.38016,-0.8800000000000008,78.97999999999999,32.7,4.708291666666668
STU07726,24,Male,3.56,86.5,8.0,4.7,4.5,4.0,No,Offline,Average,Excellent,No,4,Low,1.7,A,90.47,2-4,Low (1-3),3.0794,-4.366666666666667,85.28,51.4,2.5890909090909093
STU07727,21,Female,6.87,68.5,9.6,5.0,3.5,2.83,No,Hybrid,Average,Good,No,3,Middle,3.7,A,96.34,6-8,Moderate (3-5),4.7059500000000005,-1.5933333333333337,78.01,59.9,4.3204666666666665
STU07728,22,Male,5.39,82.6,8.2,5.6,5.1,3.3,No,Offline,Good,Excellent,Yes,1,High,4.3,A,85.53,4-6,Moderate (3-5),4.452139999999999,-1.6000000000000005,67.21,41.1,2.9159016393442623
STU07729,19,Male,3.8,98.0,7.0,2.0,5.4,3.33,No,Offline,Poor,Average,No,0,Middle,1.0,A,96.11,2-4,Low (1-3),3.7239999999999998,-3.86,50.6,57.0,1.9771874999999999
STU07730,20,Male,4.37,65.0,5.3,5.4,1.9,3.33,Yes,Offline,Good,Excellent,No,2,High,4.4,B,72.78,4-6,Moderate (3-5),2.8405,-2.76,59.11,12.799999999999999,5.01796551724138
STU07731,18,Female,4.04,78.3,7.4,5.2,3.0,2.71,No,Online,Poor,Poor,Yes,0,Low,5.9,C,68.99,4-6,High (5-7),3.1633199999999997,-0.7199999999999998,51.44,30.299999999999997,2.7371
STU07732,17,Female,6.13,92.4,6.7,2.6,2.5,2.69,No,Online,Average,Excellent,No,2,High,3.3,A,96.4,6-8,Moderate (3-5),5.6641200000000005,-2.5799999999999996,75.35,44.1,4.711342857142857
STU07733,18,Female,3.79,79.9,6.3,3.3,4.0,3.01,Yes,Offline,Average,Excellent,Yes,3,Middle,3.8,B,81.74,2-4,Moderate (3-5),3.02821,-2.32,81.33000000000001,35.1,2.28158
STU07734,20,Female,4.95,70.9,7.4,6.3,3.0,3.05,No,Offline,Poor,Average,No,2,High,4.9,B,79.82,4-6,Moderate (3-5),3.5095500000000004,-1.3666666666666663,63.21,27.799999999999997,3.774375
STU07735,17,Male,4.64,78.0,6.5,8.9,3.3,3.17,No,Online,Good,Good,No,2,Middle,6.3,B,78.35,4-6,High (5-7),3.6191999999999998,-0.1733333333333329,65.12,1.6000000000000014,3.4206511627906973
STU07736,20,Male,5.9,64.9,5.8,7.8,4.5,3.39,No,Online,Average,Good,No,2,Middle,5.8,B,75.62,4-6,High (5-7),3.8291000000000004,-0.7466666666666661,63.66000000000001,1.6000000000000014,3.636545454545455
STU07737,18,Female,7.14,76.0,6.3,7.2,2.8,2.37,Yes,Online,Good,Excellent,No,3,High,2.4,A,97.18,6-8,Low (1-3),5.4264,-0.6066666666666674,81.82000000000001,19.8,4.453105263157895
STU07738,19,Male,2.15,80.8,8.2,5.6,2.2,2.4,Yes,Online,Poor,Average,No,2,High,3.3,C,67.19,2-4,Moderate (3-5),1.7371999999999999,-1.1000000000000005,58.769999999999996,44.1,1.6124999999999996
STU07739,23,Non-Binary,5.95,73.5,7.6,2.3,2.5,3.38,No,Offline,Average,Good,No,1,Middle,5.2,B,83.11,4-6,High (5-7),4.37325,-3.4266666666666663,57.25000000000001,48.9,5.746
STU07740,18,Female,3.72,77.4,9.8,8.5,3.4,3.2,Yes,Offline,Good,Excellent,Yes,1,Middle,3.1,B,76.63,2-4,Moderate (3-5),2.87928,-1.4000000000000004,60.120000000000005,46.2,2.7054545454545456
STU07741,18,Male,4.71,61.2,7.2,3.9,5.1,2.39,Yes,Offline,Poor,Good,No,0,Middle,5.1,C,61.9,4-6,High (5-7),2.88252,-0.08000000000000007,38.61,37.2,1.845393442622951
STU07742,18,Male,4.84,92.1,10.0,3.4,5.5,2.37,No,Hybrid,Good,Average,Yes,2,High,4.0,A,94.36,4-6,Moderate (3-5),4.45764,-0.4400000000000004,79.36,71.0,1.7647384615384616
STU07743,21,Female,8.26,74.3,6.6,7.1,5.2,3.92,No,Hybrid,Average,Excellent,No,2,Middle,5.9,A,88.02,8-12,High (5-7),6.13718,-1.7733333333333334,74.5,12.799999999999997,5.2224516129032255
STU07744,20,Male,8.15,80.8,7.2,7.5,6.6,2.21,Yes,Offline,Average,Poor,No,1,Middle,5.4,A,98.25,8-12,High (5-7),6.5851999999999995,2.08,66.77000000000001,18.299999999999997,2.369934210526316
